,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
13279,Barry White,[149044],0.722,0.595,0.7879999999999999,138.929,-12.005999999999998,0,5,0.153,0.174,0.0567,0.0371,0,452307,38,1978,9/22/1978,Sha La La Means I Love You
13304,Donna Summer,[661524],0.659,0.701,0.738,131.23,-12.111,0,4,0.0799,0.0111,0.042,0.0419,0,1067333,38,1987,1/1/1987,MacArthur Park Suite: MacArthur Park/One Of A Kind/Heavens Knows/MacArthur Park Reprise
13308,Al Green,[607448],0.79,0.392,0.7240000000000001,79.25399999999998,-11.663,1,7,0.6940000000000001,0.5670000000000001,0.0385,0.039,0,235187,38,1971,8/14/1971,Light My Fire
13309,War,[191947],0.815,0.6759999999999999,0.991,139.764,-9.68,1,0,0.0825,0.662,0.0508,0.047,0,191333,38,2003,1/1/2003,Low Rider
13318,Sam Cooke,[238115],0.4,0.599,0.773,121.273,-6.8820000000000014,1,10,0.6970000000000001,0.0,0.0706,0.0505,0,127573,38,1962,Apr-62,Soothe Me
13320,Natalie Cole,[74195],0.305,0.106,0.201,96.477,-16.709,1,1,0.921,0.00102,0.0942,0.0317,0,249067,38,1993,5/11/1993,I Wish You Love
13334,Ann Peebles,[921002],0.787,0.469,0.856,81.191,-9.147,1,5,0.431,0.00375,0.174,0.0318,0,150387,38,1971,1971,I Feel Like Breaking up ********** Home *******
13346,Wilson Pickett,[677781],0.7659999999999999,0.52,0.936,109.89,-10.709,1,0,0.174,5.04e-06,0.0306,0.0359,0,178240,38,1966,1966,********* You Got
13349,Eddie Kendricks,[170211],0.433,0.535,0.721,74.043,-11.678,1,8,0.465,2.32e-05,0.24,0.0315,0,197040,38,1972,1/1/1972,Day By Day
13352,Al Green,"[607448, 585249]",0.531,0.6779999999999999,0.7979999999999999,101.322,-12.841,1,6,0.017,0.0,0.0864,0.0328,0,229733,38,2001,1/1/2001,Put A Little Love In Your Heart
13358,Marvin Gaye,[316834],0.542,0.7809999999999999,0.7509999999999999,93.37,-7.779,0,6,0.255,0.0119,0.42,0.0445,0,150040,38,1971,5/21/1971,Mercy Mercy Me (The Ecology) - Single Version (Mono)
13360,The Gap Band,[73383],0.516,0.7559999999999999,0.5,80.954,-8.876,0,4,0.0211,3.71e-05,0.958,0.0486,0,535880,38,2003,3/25/2003,Yearning For Your Love
13375,The Impressions,[82013],0.546,0.7809999999999999,0.809,100.307,-10.495,1,7,0.398,0.000571,0.34600000000000003,0.05,0,145307,38,1968,2/2/1968,We're A Winner
13386,Barry White,[149044],0.619,0.561,0.586,99.61,-11.429,1,10,0.00626,0.000181,0.332,0.0492,0,375427,38,1976,1/2/1976,Let The Music Play
13393,Prince,[1426748],0.8240000000000001,0.569,0.703,110.129,-10.386,1,1,0.0291,2.35e-05,0.0595,0.0348,0,286627,38,1991,10/1/1991,Money Don't Matter * *****
13407,Maxwell,[866491],0.8079999999999999,0.715,0.825,100.034,-7.4,0,1,0.0523,0.645,0.35700000000000004,0.0692,0,161800,38,1996,4/2/1996,The Urban Theme
13431,The Shirelles,[418981],0.444,0.8170000000000001,0.47,152.289,-8.479,1,2,0.6459999999999999,2.93e-06,0.454,0.0976,0,187173,38,1972,4/1/1972,Brother Brother
13444,The Manhattans,[51736],0.621,0.534,0.574,119.615,-10.09,0,9,0.555,1.29e-05,0.297,0.036000000000000004,0,260827,38,1973,1973,Wish That You Were Mine
13450,Jeffrey Osborne,[317108],0.66,0.532,0.746,76.176,-12.418,1,7,0.426,0.0,0.117,0.081,0,264667,38,1982,1/1/1982,Eenie Meenie
13467,Commodores,[766094],0.581,0.529,0.328,132.336,-9.664,0,10,0.222,0.0016600000000000002,0.11,0.0289,0,254760,38,2003,2003,Easy - Single Version
13472,Tina Turner,[597309],0.775,0.7509999999999999,0.8340000000000001,88.245,-5.803,0,10,0.147,0.000202,0.0347,0.0974,0,223173,38,1984,5/29/1984,I Can't Stand the Rain - **** Remaster
13478,Sam Cooke,[238115],0.424,0.5670000000000001,0.223,131.53799999999998,-10.019,1,4,0.108,0.0,0.926,0.407,0,83027,38,1963,8/16/1963,Soul Twist / Introduction - Live
13484,Al Green,[607448],0.654,0.448,0.51,86.163,-7.26,1,1,0.292,0.000317,0.0638,0.0267,0,224823,38,1972,1972,Judy
13486,Michael Jackson,[467203],0.953,0.441,0.52,114.979,-8.462,0,6,0.0681,0.000111,0.0635,0.0434,0,140040,38,1982,11/30/1982,Billie Jean (Home Demo from *****
13493,Edwin Starr,[46727],0.8440000000000001,0.395,0.872,86.969,-11.151,1,6,0.336,0.264,0.108,0.145,0,194613,38,1974,1/1/1974,Easin' In
13506,Wilson Pickett,[677781],0.7659999999999999,0.52,0.936,109.89,-10.709,1,0,0.174,5.04e-06,0.0306,0.0359,0,178240,38,1966,1966,********* You Got
13510,Aaliyah,[578999],0.5379999999999999,0.695,0.728,183.822,-7.854,0,11,0.0794,0.0147,0.163,0.0389,0,196027,38,1994,5/22/1994,I'm Down
13526,Keith Sweat,[767016],0.633,0.6809999999999999,0.623,111.995,-7.142,0,3,0.29100000000000004,0.0,0.188,0.0346,0,308000,38,2004,1/13/2004,(There You Go) Tellin' Me No ***** - **** Remaster
13532,Prince,[1426748],0.7609999999999999,0.67,0.91,120.752,-12.759,1,2,0.21,0.000426,0.0685,0.0438,0,215173,38,1985,1/1/1985,Raspberry Beret
13536,Blackstreet,[49774],0.8029999999999999,0.495,0.667,78.65100000000002,-3.745,0,0,0.225,1.29e-06,0.237,0.0545,0,271560,38,1996,9/9/1996,Good Lovin'
13563,Ginuwine,"[662797, 169818]",0.8390000000000001,0.565,0.425,135.939,-7.563,0,1,0.263,0.0,0.198,0.132,1,274240,38,1997,1997,"Is This the End? (feat. Ginuwine, Twista & Carl Thomas)"
13571,"Earth, Wind & Fire",[135273],0.607,0.812,0.894,124.901,-10.054,1,1,0.131,0.012,0.14400000000000002,0.0469,0,312333,38,1979,Jun-79,Let Your Feelings Show
13616,Patti LaBelle,[17748],0.409,0.226,0.219,67.084,-15.291,1,6,0.399,0.0,0.132,0.0279,0,226667,38,1986,1/1/1986,Sleep With Me *******
13639,The Rivingtons,[502806],0.563,0.696,0.7879999999999999,158.893,-12.653,1,11,0.399,0.0,0.157,0.0413,0,143173,38,1991,1/1/1991,Papa-Oom-Mow-Mow
13641,Luther Vandross,[208076],0.691,0.648,0.7070000000000001,92.854,-7.381,0,5,0.488,0.0,0.0814,0.0281,0,302533,38,1988,9/23/1988,Any Love
13642,Sly & the Family Stone,[33161],0.436,0.7759999999999999,0.5579999999999999,99.723,-8.767000000000001,1,10,0.257,0.000203,0.383,0.105,0,237800,38,1967,Oct-67,********
13646,Aretha Franklin,[927555],0.5539999999999999,0.8440000000000001,0.757,122.544,-11.174,1,11,0.0105,0.0291,0.184,0.0508,0,303240,38,1986,Oct-86,Jumpin' **** Flash
13651,Prince,[1426748],0.825,0.97,0.628,104.357,-5.8660000000000005,1,0,0.313,0.247,0.105,0.0675,1,339933,38,1993,9/14/1993,Alphabet St.
13653,The Drifters,[118544],0.579,0.502,0.8029999999999999,83.837,-7.282,1,3,0.7190000000000001,0.0,0.15,0.0324,0,152640,38,1958,1958,Fools Fall in Love
13669,Mariah Carey,[262255],0.525,0.8540000000000001,0.789,114.676,-9.253,0,5,0.0605,2.94e-06,0.228,0.0548,0,262640,37,1990,6/12/1990,Prisoner
13670,Mary J. Blige,[376204],0.568,0.514,0.32,136.2,-8.782,0,7,0.4,0.0,0.0677,0.08900000000000001,0,377278,37,1994,1/1/1994,I Never Wanna Live Without You
13699,Jaheim,[782163],0.6579999999999999,0.454,0.752,137.398,-8.676,1,7,0.309,0.0,0.422,0.25,0,233200,37,2001,3/13/2001,Looking for Love
13701,LaVern Baker,[778344],0.632,0.465,0.904,119.097,-10.817,0,5,0.7020000000000001,1.1e-06,0.11,0.0366,0,147373,37,1961,1961,Bumble Bee
13706,Mariah Carey,[262255],0.637,0.511,0.573,137.849,-11.991,0,10,0.325,0.0,0.0607,0.0296,0,251773,37,1990,6/12/1990,Alone In Love
13714,Cody ChesnuTT,[105462],0.7390000000000001,0.5529999999999999,0.965,202.633,-6.956,1,10,0.682,8.29e-06,0.0566,0.35100000000000003,1,141213,37,2002,2002,Boylife In America
13717,Natalie Cole,[74195],0.375,0.48,0.409,205.488,-8.254,1,8,0.6729999999999999,0.000304,0.07400000000000001,0.0436,0,260240,37,1995,8/23/1995,I've Got Love On My Mind
13743,Lorraine Ellison,[830375],0.297,0.447,0.276,127.084,-4.698,1,0,0.642,4.370000000000001e-05,0.163,0.03,0,209533,37,1966,9/15/1966,Stay with Me
13752,James Brown,[128099],0.639,0.423,0.778,171.919,-12.268,1,3,0.64,2.05e-05,0.6859999999999999,0.392,0,513867,37,1973,1/1/1973,Take **** - Leave ****
13754,Kelly Price,[88035],0.7490000000000001,0.81,0.7290000000000001,104.224,-6.46,1,0,0.0073599999999999985,0.0,0.203,0.189,1,212147,37,1998,1/13/1998,So Right (feat. Kelly Price)
13760,Pebbles,[41420],0.557,0.63,0.499,170.108,-9.657,0,8,0.0155,0.0,0.0754,0.0431,0,328320,37,1990,1/1/1990,Always
13771,Monica,[490738],0.799,0.371,0.448,141.75,-10.436,1,8,0.0474,4.05e-05,0.0552,0.0524,0,290533,37,1995,7/18/1995,With You
13784,Stevie Wonder,[622805],0.428,0.374,0.132,72.04899999999998,-14.845,1,8,0.343,0.000601,0.124,0.0447,0,205827,37,1972,10/28/1972,Blame It On The Sun
13788,Next,[391177],0.847,0.402,0.754,99.684,-9.841,1,7,0.0116,0.0,0.23,0.0647,0,259400,37,1997,9/30/1997,Too Close - Radio Edit
13792,Marvin Gaye,[316834],0.728,0.579,0.723,133.685,-10.044,1,2,0.219,0.0,0.0722,0.0331,0,166200,37,1966,5/23/1966,I'll Be ******* - Juke Box Single Version
13793,Parliament,[129775],0.764,0.59,0.833,106.127,-12.723,0,7,0.0532,0.159,0.603,0.0467,0,270160,37,1984,1/1/1984,Flash Light
13806,Sade,[279337],0.687,0.589,0.889,91.33,-12.050999999999998,1,5,0.0495,0.928,0.0505,0.0496,0,315973,37,1988,10/28/1988,Siempre Hay Esperanza
13812,Stevie Wonder,[622805],0.59,0.476,0.579,105.586,-12.319,0,4,0.0794,5.870000000000001e-05,0.0934,0.026,0,240907,37,1968,12/1/1968,Sunny
13825,Luther Vandross,[208076],0.763,0.645,0.845,103.659,-9.581,1,6,0.0838,0.0174,0.0448,0.0978,0,368667,37,1985,3/8/1985,The ***** I Fell in Love
13830,Stevie Wonder,[622805],0.478,0.3670000000000001,0.389,113.021,-15.837,0,4,0.8009999999999999,0.000784,0.196,0.0392,0,297307,37,1972,10/28/1972,You've Got It Bad ****
13832,Stevie Wonder,[622805],0.7170000000000001,0.448,0.581,113.657,-13.425,1,1,0.21600000000000005,0.0,0.0969,0.026,0,376293,37,1984,8/28/1984,I Just ****** To Say I Love You
13836,Maceo Parker,[185155],0.54,0.7240000000000001,0.726,154.82299999999995,-6.438,0,6,0.0499,9.99e-06,0.394,0.0972,0,220107,37,1998,8/25/1998,Tell Me ********* Good
13841,Luther Vandross,[208076],0.654,0.334,0.159,109.966,-10.912,1,9,0.765,0.000214,0.123,0.0259,0,438467,37,1988,9/23/1988,Love Won't Let Me Wait
13843,Otis Redding,[414251],0.598,0.107,0.108,123.459,-17.16,1,7,0.8340000000000001,5e-05,0.11,0.0413,0,175627,37,1965,Mar-65,For Your Precious Love
13845,Michael Jackson,[467203],0.65,0.508,0.222,100.149,-7.9929999999999986,1,5,0.601,0.0,0.0828,0.0339,0,247933,37,1987,8/31/1987,Je Ne Veux Pas La Fin De Nous (I Just Can't Stop Loving You) - French Version
13859,Prince,[1426748],0.8170000000000001,0.442,0.903,119.884,-15.349,1,9,0.00583,0.0107,0.052000000000000005,0.138,0,234800,37,1981,10/14/1981,Let's Work
13863,The Blues Brothers,[47421],0.637,0.948,0.665,125.088,-3.365,0,6,0.0739,0.000232,0.9,0.214,0,102906,37,1980,12/1/1980,Soul Finger (Including Funky Broadway)
13868,The Jackson 5,[83013],0.429,0.867,0.8320000000000001,76.70100000000002,-6.687,1,10,0.214,0.0569,0.32,0.0332,0,191827,37,1972,5/23/1972,Doctor My Eyes
13870,Al Green,[607448],0.366,0.284,0.14800000000000002,172.266,-16.223,1,7,0.339,0.16699999999999998,0.0771,0.03,0,448800,37,1977,1977,Dream
13871,Funkadelic,[187581],0.578,0.979,0.392,126.75,-9.254,1,11,0.45,0.201,0.314,0.0778,0,587787,37,1971,7/12/1971,Wars of Armageddon
13873,The Supremes,[477875],0.5329999999999999,0.5670000000000001,0.6579999999999999,120.157,-13.743,1,10,0.5489999999999999,2.61e-06,0.177,0.0539,0,191667,37,1970,4/26/1970,Up The Ladder To The Roof
13875,Wilbert Harrison,[209517],0.7959999999999999,0.748,0.971,116.317,-6.29,1,9,0.5479999999999999,0.00202,0.194,0.0335,0,166880,37,1959,1959,Let's Stick Together
13879,Chaka Khan,[802302],0.622,0.86,0.746,114.714,-5.751,0,5,0.245,0.107,0.368,0.0428,0,265800,37,1980,1/1/1980,Clouds
13886,R. Kelly,[319347],0.89,0.27,0.7559999999999999,110.01,-7.504,0,9,0.105,0.0,0.0457,0.0481,0,246933,37,2000,11/7/2000,Don't You Say No
13896,Sister Sledge,[746666],0.7390000000000001,0.8959999999999999,0.8540000000000001,124.011,-5.549,1,7,0.142,0.0,0.0614,0.111,0,413707,37,1980,1980,Got to Love ********
13902,Changing Faces,[198426],0.591,0.574,0.229,131.495,-8.276,0,5,0.228,1.4300000000000004e-05,0.0794,0.0269,0,268160,37,1994,8/16/1994,Foolin' Around
13911,Zapp,[596451],0.732,0.7879999999999999,0.765,111.738,-7.09,1,6,0.197,9.09e-05,0.39,0.15,0,248600,37,1993,9/28/1993,Mega Medley
13923,Prince,[1426748],0.698,0.705,0.945,137.387,-10.704,1,1,0.00746,0.00558,0.187,0.0477,0,264027,37,1989,6/20/1989,Trust
13944,The O'Jays,[892771],0.415,0.38,0.366,114.082,-12.027,1,0,0.14300000000000002,3.5600000000000005e-05,0.659,0.0359,0,377067,37,1973,1973,Stairway To Heaven
13947,"Earth, Wind & Fire",[135273],0.65,0.858,0.955,114.614,-8.63,0,11,0.297,0.00323,0.0906,0.0523,0,191200,37,1977,11/21/1977,Jupiter
13948,Jackie Wilson,[108826],0.615,0.5489999999999999,0.7440000000000001,115.697,-7.529,1,1,0.0802,0.000165,0.0976,0.0393,0,171267,37,1968,1968,Light My Fire
13959,The Five Satins,[61479],0.32,0.25,0.5820000000000001,195.907,-10.015,1,5,0.906,0.0,0.115,0.037000000000000005,0,164512,37,1965,7/11/1965,To the Aisle
13961,The Manhattans,[51736],0.515,0.467,0.475,125.491,-11.99,0,7,0.333,5.08e-06,0.0569,0.0522,0,220973,37,1973,1973,There's No Me Without You
13962,Akon,[933458],0.629,0.532,0.619,90.098,-7.88,0,5,0.331,0.0,0.238,0.0352,1,235800,37,2004,1/1/2004,Lonely
13965,The Jackson 5,[83013],0.696,0.564,0.932,146.709,-10.803,1,0,0.277,0.000353,0.133,0.0371,0,148160,37,1970,1/1/1970,Santa Claus Is Coming To Town
13972,Wilbert Harrison,[209517],0.7959999999999999,0.748,0.971,116.317,-6.29,1,9,0.5479999999999999,0.00202,0.194,0.0335,0,166880,37,1959,1959,Let's Stick Together
13977,Stevie Wonder,[622805],0.731,0.434,0.83,113.587,-15.186,1,9,0.000275,0.00889,0.14400000000000002,0.0309,0,279000,37,1980,9/29/1980,I Ain't Gonna Stand For It
13981,Bootsy Collins,[107139],0.604,0.716,0.655,134.16899999999998,-6.772,0,6,0.331,0.000169,0.295,0.131,0,359093,37,1977,1/15/1977,What's a Telephone Bill?
13997,War,[191947],0.7190000000000001,0.757,0.483,118.279,-10.723,1,0,0.0502,0.0025800000000000003,0.0666,0.0624,0,491000,37,1977,1/1/1977,Galaxy
13998,The Spinners,"[578141, 165011]",0.8390000000000001,0.5920000000000001,0.8009999999999999,116.4,-11.661,1,0,0.513,0.0,0.322,0.0839,0,239444,37,1978,1978,Then Came You
14025,Boyz II Men,[96379],0.7070000000000001,0.445,0.605,90.981,-10.081,1,1,0.0187,0.0011,0.0699,0.0337,0,267893,37,1994,1/1/1994,Vibin'
14031,The Clovers,[75171],0.613,0.279,0.955,165.259,-13.187,1,1,0.757,0.0,0.0874,0.0432,0,146000,37,1991,1991,"Hey, Miss Fannie - **** Remaster"
14041,Willie Hutch,[580485],0.384,0.5720000000000001,0.7440000000000001,154.92600000000004,-10.228,0,11,0.314,0.0,0.638,0.0285,0,221867,37,1973,1/1/1973,I Choose You - The Mack/Soundtrack Version
14080,Zapp,[596451],0.732,0.7879999999999999,0.765,111.738,-7.09,1,6,0.197,9.09e-05,0.39,0.15,0,248600,37,1993,9/28/1993,Mega Medley
14085,Brandy,[608945],0.757,0.583,0.79,140.27,-4.835,0,6,0.163,0.000904,0.251,0.0291,0,309467,37,1998,5/29/1998,Never Say Never
14090,The Jackson 5,[83013],0.696,0.564,0.932,146.709,-10.803,1,0,0.277,0.000353,0.133,0.0371,0,148160,37,1970,1/1/1970,Santa Claus Is Coming To Town
14101,"Earth, Wind & Fire",[135273],0.581,0.471,0.696,105.014,-11.08,0,3,0.471,0.0,0.0806,0.0331,0,219320,37,1979,Jun-79,Wait
14106,The Isley Brothers,[766893],0.613,0.551,0.873,131.414,-9.054,1,0,0.304,0.0,0.415,0.0333,0,139747,37,1967,1/1/1967,That's The Way Love Is
14114,The Miracles,[503668],0.485,0.6609999999999999,0.8170000000000001,133.858,-7.24,1,7,0.529,0.0,0.632,0.0338,0,169227,37,1965,1/1/1965,Shop Around
14116,Funkadelic,[187581],0.537,0.621,0.777,147.477,-8.606,1,4,0.14300000000000002,1.61e-06,0.0962,0.0408,0,305120,37,1971,7/12/1971,I Miss My Baby - **** Version
14130,The Blackbyrds,[49367],0.463,0.6779999999999999,0.722,177.44400000000005,-13.648,1,7,0.008,0.0005,0.0628,0.0455,0,229760,37,1996,1/1/1996,April *******
14148,Willie Hutch,[580485],0.384,0.5720000000000001,0.7440000000000001,154.92600000000004,-10.228,0,11,0.314,0.0,0.638,0.0285,0,221867,37,1973,1/1/1973,I Choose You - The Mack/Soundtrack Version
14159,Dave Hollister,[688515],0.409,0.42,0.0412,118.711,-7.7639999999999985,1,11,0.00488,0.0,0.146,0.041,0,377400,37,1999,1999,Can't Stay
14169,Rick James,[366164],0.701,0.82,0.78,117.742,-7.3039999999999985,1,1,0.0156,0.0294,0.0907,0.0375,0,343107,37,1985,5/21/1985,Glow
14173,Dionne Warwick,[165011],0.68,0.328,0.821,84.04,-13.69,1,5,0.737,0.0,0.581,0.0673,0,179507,37,1989,1989,(There's) Always ********* There to Remind Me
14179,Destiny's Child,[210991],0.7040000000000001,0.6729999999999999,0.7040000000000001,82.654,-6.021,1,1,0.252,3.1e-05,0.062,0.141,0,215493,37,2004,11/16/2004,Through With Love
14201,The Blackbyrds,[49367],0.463,0.6779999999999999,0.722,177.44400000000005,-13.648,1,7,0.008,0.0005,0.0628,0.0455,0,229760,37,1996,1/1/1996,April *******
14202,Cymande,[147294],0.544,0.586,0.9,133.909,-9.884,1,11,0.034,0.00104,0.0801,0.0441,0,245040,37,1972,1972,Mighty Heavy Load
14209,Missy Elliott,[502371],0.883,0.659,0.966,74.987,-8.6,0,5,0.157,1.33e-05,0.0771,0.279,1,197867,37,1997,7/11/1997,**** da Blunt (feat. Timbaland)
14210,Faith Evans,[164053],0.619,0.429,0.7120000000000001,70.35,-10.939,0,10,0.318,0.0,0.0619,0.0472,0,266240,37,1995,1995,No Other Love
14220,Aaliyah,[578999],0.754,0.639,0.307,120.213,-5.034,1,2,0.0031100000000000004,9.38e-06,0.275,0.255,1,191112,37,1998,1998,4 Page Letter
14226,Teena Marie,[18258],0.7170000000000001,0.867,0.828,115.443,-7.981,1,10,0.0818,4.55e-05,0.0744,0.139,0,365867,37,1980,2/14/1980,Behind The Groove
14233,SWV,[498987],0.609,0.715,0.705,166.048,-8.524,0,6,0.0433,0.000201,0.235,0.0457,0,312573,37,1992,10/27/1992,Downtown
14236,The Jackson 5,[83013],0.429,0.867,0.8320000000000001,76.70100000000002,-6.687,1,10,0.214,0.0569,0.32,0.0332,0,191827,37,1972,5/23/1972,Doctor My Eyes
14245,Bill Withers,[78044],0.61,0.383,0.396,94.649,-17.602999999999994,1,3,0.8,0.4320000000000001,0.0752,0.0364,0,190693,37,1976,11/6/1976,I'll Be with You
14258,Teena Marie,[18258],0.7170000000000001,0.867,0.828,115.443,-7.981,1,10,0.0818,4.55e-05,0.0744,0.139,0,365867,37,1980,2/14/1980,Behind The Groove
14259,Babyface,[61226],0.802,0.802,0.912,116.316,-6.709,1,2,0.0608,0.000252,0.0727,0.0513,0,241493,37,1989,7/7/1989,It's No Crime
14263,Aretha Franklin,[927555],0.6409999999999999,0.405,0.5379999999999999,91.33,-11.094,1,2,0.5670000000000001,2.5e-05,0.101,0.0255,0,177707,37,1968,1/22/1968,Groovin'
14271,Babyface,[61226],0.743,0.86,0.687,102.459,-6.346,1,5,0.226,0.000422,0.0513,0.0445,0,259267,37,1989,7/7/1989,Tender Lover
14277,The Jackson 5,[83013],0.634,0.8190000000000001,0.931,104.517,-6.7860000000000005,0,5,0.359,4.98e-06,0.18,0.048,0,187133,37,1970,9/8/1970,Mama's Pearl
14292,Tevin Campbell,[30928],0.79,0.591,0.725,107.197,-8.805,1,7,0.00335,0.00733,0.0338,0.0935,0,293053,37,1991,1991,Round and Round - Soul Mix Edit
14296,Teena Marie,[18258],0.7040000000000001,0.648,0.7909999999999999,109.71,-12.47,1,0,0.0581,0.00378,0.08800000000000001,0.0433,0,451467,37,1980,7/6/1980,I Need Your Lovin'
14301,Chaka Khan,[802302],0.6409999999999999,0.622,0.75,90.02,-9.563,0,5,0.32,0.000972,0.0807,0.0288,0,217533,37,1981,1981,Any Old Sunday - **** Remaster
14302,Teena Marie,[18258],0.7040000000000001,0.648,0.7909999999999999,109.71,-12.47,1,0,0.0581,0.00378,0.08800000000000001,0.0433,0,451467,37,1980,7/6/1980,I Need Your Lovin'
14337,The Spinners,[578141],0.459,0.35200000000000004,0.261,137.985,-10.732,0,0,0.831,5.53e-05,0.0609,0.0308,0,245867,36,1975,1975,Just as Long as We Have Love
14342,Ashford & Simpson,[619423],0.53,0.423,0.28600000000000003,129.67700000000002,-13.498,0,5,0.745,2.72e-05,0.394,0.0721,0,231735,36,1978,1978,Is It Still Good to Ya
14351,Donna Summer,[661524],0.643,0.636,0.958,126.452,-16.089000000000002,0,7,0.0122,0.736,0.111,0.0524,0,201735,36,1979,10/15/1979,I Feel Love
14363,Kool & the Gang,[777210],0.62,0.722,0.611,171.43900000000005,-10.915,0,4,0.307,0.44,0.0704,0.106,0,219267,36,1972,1972,"North, East, South, West"
14382,Millie Jackson,[488859],0.7290000000000001,0.573,0.923,108.248,-12.265,0,7,0.134,1.42e-05,0.109,0.0614,0,249800,36,1979,1/1/1979,We Got to Hit It ***
14397,Prince,[1426748],0.723,0.107,0.0551,89.53,-19.074,1,6,0.00316,0.393,0.0882,0.0475,0,323440,36,1979,10/19/1979,When We're Dancing Close and Slow
14416,Keith Sweat,"[767016, 681956]",0.665,0.4,0.119,123.882,-7.797999999999999,0,3,0.083,8.83e-05,0.217,0.0333,0,347267,36,1997,1/1/1997,Am I Dreaming
14418,Sun,[583935],0.474,0.401,0.684,179.058,-12.405,0,1,0.613,0.00035,0.0873,0.027000000000000003,0,279093,36,1978,1/1/1978,I Had A Choice
14419,Maxwell,[866491],0.67,0.442,0.399,78.084,-7.755,0,2,0.0822,3.510000000000001e-05,0.0699,0.0582,0,288400,36,1996,4/2/1996,Suitelady (The Proposal Jam)
14420,Gil Scott-Heron,[658346],0.613,0.662,0.908,103.295,-11.86,1,0,0.256,6.12e-06,0.157,0.0275,0,288818,36,1971,1/1/1971,The Needle's Eye
14438,Al Green,[607448],0.65,0.458,0.485,160.283,-8.551,0,2,0.362,0.00183,0.185,0.0413,0,220383,36,1972,10/23/1972,What a Wonderful Thing Love Is
14444,The O'Jays,[892771],0.8370000000000001,0.625,0.8079999999999999,120.431,-7.546,0,6,0.0408,0.000597,0.28800000000000003,0.0892,0,340947,36,1983,1983,Put Our Heads Together
14445,Another Bad Creation,[494746],0.7879999999999999,0.774,0.784,110.491,-11.399,1,6,0.101,0.0,0.94,0.111,0,249836,36,1991,1991,Playground
14446,Rick James,[366164],0.8390000000000001,0.539,0.931,122.604,-8.494,1,0,0.0941,0.00279,0.0986,0.104,0,231800,36,1993,1/15/1993,Give It To Me Baby - Single Version
14453,Marvin Gaye,[316834],0.411,0.626,0.8190000000000001,167.46,-10.664,1,1,0.235,9.31e-06,0.14,0.0418,0,210000,36,1973,8/28/1973,Please Stay (Once You Go Away)
14463,Amel Larrieux,[16186],0.387,0.0908,0.27,103.322,-16.757,1,9,0.96,0.0,0.177,0.0426,0,270760,36,2000,2/2/2000,Make Me Whole
14466,Chris Kenner,[774956],0.589,0.568,0.777,144.566,-11.295,1,5,0.8320000000000001,0.0,0.272,0.0806,0,117600,36,1987,8/4/1987,I Like It Like That
14470,Minnie Riperton,[500889],0.701,0.4370000000000001,0.52,122.907,-10.947,1,9,0.6709999999999999,0.0694,0.0967,0.031,0,291413,36,1974,8/9/1974,Lovin' You - Alternate Band Version
14484,Stevie Wonder,[622805],0.59,0.327,0.677,104.177,-14.561,0,1,0.527,1.16e-06,0.0935,0.0422,0,213507,36,1972,10/28/1972,Big Brother
